소재지전화,소재지면적,소재지우편번호,소재지전체주소,address,도로명우편번호,name,업태구분명,좌표정보(x),좌표정보(y),위생업태명,naver_map_url,naver_review1,naver_review2,naver_review3,naver_review4,naver_review5,kakao_map_url,k_review1,k_review2,k_review3,k_review4,k_review5
,51.15,445-891,경기도 화성시 봉담읍 상리 641-1,"경기도 화성시 봉담읍 장등2길 16-13, 1동 1층 일부",18314.0,지금보고싶다 화성봉담점,호프/통닭,195283.3333,413160.2245,호프/통닭,https://m.place.naver.com/restaurant/1420452317,반려동물 동반이어서 너무 좋았어요 안주도 정말 맛있어요,"너무 맛있고 강아지 동반인 가게를 찾았는데 강아지를 케이지에 안넣고도 자유롭게 먹을 수 있어서 너무 편했어요
친절하고 맛있고 자주 방문 할 예정입니당","음식 하나 하나 다 맛있고, 나오는 음악이랑 인테리어도 좋았어요^^ 바지락술찜도 넘 맛있었어요. 각종 쿠폰도 많고, 할인행사도 해서 가성비도 좋았어요. 재방문 의사 있어요.","사진엔 없지만 얼큰차돌짬뽕탕이 진짜 맛있어요!! 반려동물과 같이 갈수 있어 좋지만 예민한 아이들이 자주 짖더라고요.. 시선을 가릴수 있게 칸막이가 되어있으면 비반려인에게도 좋을
것 같습니다 다음에 또 갈게요!","자주오는곳인데
오늘 시킨 메뉴 정말 굿 추천해요~~^^
지금보고싶다기보다 늘 보고싶다로 인정요~♡♡♡",https://place.map.kakao.com/1657036408#comment,안주 맛집입니다,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,67.08,445-891,경기도 화성시 봉담읍 상리 633-6,"경기도 화성시 봉담읍 장등2길 15, 1동 1층 일부호",18314.0,오엘오 OL.oh,경양식,195208.2242,413236.6668,경양식,https://m.place.naver.com/restaurant/1878677312,"크리스마스에 방문했어요 스테이크 겉면은 크런치한게 넘 맛나고 뇨끼 처음 먹어봤는데 양이.. ㅋㅋㅋ진짜 많고 맛있어요 크림 스파게티도 맛있고 토마토 마리네이드(?) 식전빵 모두 다
 맛있었어요 양이 적을 줄 알고 둘이서 네 개 주문했는데 거의 한 개는 다 남기고 온 듯 해요 ㅎㅎ 양 많고 맛있어요 품절이어서 못먹은 다른 스테이크는 다음 방문 시에 먹을게요","??식전빵 나와요 ??비스크 오일파스타 존맛! 새우도 실하고 정성이 느껴지는 맛이었어요 ??프로슈토 피자가 먹고싶어서 갔는데 프로슈토 양은 적었지만 짜지 않아서 괜찮았어요 직원
분도 친절하시고, 분위기 좋아서 데이트나 특별한 날 좋을 것 같아요??",두번째 방문이었어요~ 리코타샐러드도 뇨끼도 맛있었고 착즙오렌지쥬스랑 체리베리모히또도 넘 맛있었습니다! 명란새우파스타는 비주얼이 너무 이뻤는데 소시지처럼 모양잡혀 나온 명란은 호불호가 꽤 있을 거 같아요~ (전 면과 소스 사이에 섞여 톡톡 씹히는 기본스타일이 더 좋은 거 같아요^^:) 파스타 자체는 맛 있었습니다!,"여러번 갔지만 리뷰는 처음으로 쓰는거같아요 
갈때마다 맛있고 매장이 되게 깔끔해서 지인들한테도 추천하게됩니당 
맛있게 잘먹었습니당??",피자 완전 제 스타일이여서 이것만 먹어요????????,,,,,,
,33.84,445-893,경기도 화성시 봉담읍 동화리 600-1 스타타워 107호,"경기도 화성시 봉담읍 동화길 93-16, 스타타워 107호",18302.0,춘천숯불닭갈비,경양식,196386.534,412802.6357,경양식,https://m.place.naver.com/restaurant/1764913102,숯불에 굽는 춘천숯불닭갈비 간장과 소금 양념 다양한 맛의 숯불 닭갈비 먹을 수 잏어 좋았습니다 사장님 웃는 인상이 더 기분 좋게 만들어주네요^^,그냥저냥 먹을만해요,사장님 친절하시고 숯불닭갈비 오랜만에 먹어볼수 있어서 좋았어요,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,https://place.map.kakao.com/18430771#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
031 297 0881,323.62,445-906,경기도 화성시 봉담읍 왕림리 4-7 2층,"경기도 화성시 봉담읍 삼천병마로 1079-12, 2층",18332.0,동천홍 봉담점,중국식,194799.6562,411315.0262,중국식,https://m.place.naver.com/restaurant/38547818,"오늘도 온 동천홍~~ 집이랑 가까워서도 있지만 주차 편하고 맛있어서 정말 자주 오는 곳입니다 
아이들도 좋아하고 어른 입맛에도 잘 맞아 좋습니다 
먹기전에 사진을 안찍어서 조금 먹다가 사진 찍어 올렸네여 ㅎㅎㅎ 또 올께요","식사때가 지나기도 했고, 리뷰가 괜찮은거 같아 3시경 방문해봤어요~ 자리는 여유있었습니다^^ 추천메뉴였던 <잡탕밥.간짜장>주문! 엄~청 빨리나왔어요;; 5분정도 걸렸나?ㅋ 잡탕밥
은 해산물양도 많이 나왔는데, 맛은 개인적으로 간짜장이 더 낫더라구요~ 두가지메뉴다 양념은 많이 자극적이지 않았어요^^","동천홍은 자주 오는 동네 맛집입니다 음식 하나하나 다 맛있어서 가족 최애 중국집이에요 튀김요리가 특히 기름 냄새도 없고 음식들이 먹고 나도 느끼함이 하나도 없어요 게다가 매장
도 넓고 깨끗해서 기분이 좋아요 주차도 편하구요 디저트로 커피가 준비되어 있는데 유라머신기라 그런지 더 맛있게 느껴져요 사장님 센스 짱입니다","맛있어요! 차돌짬뽕 동천홍특밥 꿔바로우 이렇게
주문해서 먹었는데 매콤하니 짬뽕 해물맛 불맛 진하고 좋네요 꿔바로우도 튀김옷 깨끗하고 소스는 다른 데서 보통 먹던 탕수육 소스가 아니네요 이것도 맛있어요 특밥도 토핑양이 푸짐하니 좋구요!","봉담 중국집 중 가장 분위기가 좋고 봉담 짬뽕 맛집이라
진짜 맛있게 먹었습니다! 
할인 메뉴도 있고 주차하기도 편한 맛집이에여",https://place.map.kakao.com/1248303733#comment,good for you,놀러가다가 왔는데 맛도 좋고 뷰도 나쁘지 않고 친절하고 주차도 괜찮은데요?ㅎㅎ,짬뽕이 맵지 않아 좋았고 직원분들이 정말 친절하셔서 기분 좋게 먹고 갑니당,맛있어요~,음식도 맛있고 분위기도 좋아 서 외식하기  좋아요 !!
031 297 7292,33.0,445-893,경기도 화성시 봉담읍 동화리 600-1 스타타워1 103호,"경기도 화성시 봉담읍 동화길 93-16, 103호 (스타타워1)",18302.0,가마로강정봉담동화점,호프/통닭,196386.534,412802.6357,호프/통닭,,,,,,,https://place.map.kakao.com/459447249#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,61.56,445-893,"경기도 화성시 봉담읍 동화리 575 2층 209, 210, 211호","경기도 화성시 봉담읍 동화길 84 (2층 209, 210, 211호)",18317.0,누나홀닭,호프/통닭,196064.0472,412717.5233,호프/통닭,https://m.place.naver.com/restaurant/1566547255,"봉담2지구에 이사와서 치킨이 먹고 싶어 검색한 후
찿아왔는데 넘나 맛있네요~~^^
자주올거같아요♡♡","가끔 오는곳인데 늘 만족하며 갑니다~~
너무맛있어요~~~","오븐에 구운 닭을 주문 하고 쫄면과 골뱅이 셋트 메뉴 를 주문 했는데 쫄면도 맛 있고 양념도 적당히 잘 스며 들었어요 오븐에 구운 닭도 부드럽고 마지막 까지 맛 있게 먹었네요 가슴살
도 보통은 뻑뻑함을 느끼는데 전혀 못 느낌 재 방문 의사 많아요~~~ 즐거운 시간을 보내고 왔어요~~",봉담 이사온지 3년차인데 이제서야 와보다니 진짜 추천 또 추천!! 정말 이름 그대로 누구나 홀딱 반할만하다 딱 한가지 아쉬운건 너무 맛있어서 접시가 금방 빈다...ㅠㅠ,"맛있어요 다음에 또올예정 입니다
신선한 야채한가득",https://place.map.kakao.com/139841986#comment,여기는 힐스테이트 맘님들 아지트ㅎㅎ,맛 있어서 자주 갔는데 갈수록 양이 적어져서 가기 망설여지네.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,90.44,445-893,경기도 화성시 봉담읍 동화리 597-3,"경기도 화성시 봉담읍 동화새터길 98, 203A호",18302.0,모두의부대찌개,한식,196354.8478,412827.2134,한식,https://m.place.naver.com/restaurant/37592250,"보이는 것처럼 소시지와 햄이 냄비에 한가득!! 사리 추가 없이 먹어도 될 정도로 듬뿍 들어가 있었고 많이 짜지 않고 씹는맛도 좋았어요. 라면은 말해뭐해 지요! 찌개와 밥 한 공기 다 먹
을 자신 있을 거 같았어요:) 맛있으면 심장이 쫄깃쫄깃 해져서... 먹는 내내 행복했어요. 반찬도 정말 정갈했고 지금 글 쓰는데도 또 먹고싶네요 맛있게 잘 먹고 갑니다 제가 먹어본 부
대찌개 중 제일 맛있었어요.","맛있었어요 가격도 착하고 양도 많고 맛있었어요 반찬도 다 정갈하게 나왔고 부대찌개에 김치가 들어있어서 시원하고 마늘을 많이 들어가서 국물이 뭔가 칼칼하면서도 진했어요 막창
도 있던데 막창도 맛있어보이더라구요 봉담 봉화리 맛집 모두의 부대찌개 테이블 약 11개정도 있고 넓은편이에요 주차장 지하에 있고 바로 옆에 공영주차장도 있어요 화장실 남여 따로 
건물내에 있어요","사장님 친절한건 기본이고 부대찌개가 너무 맛있어요 ! 막판에 마늘 한웅큼 넣고 한소끔 끓은다음에 먹는데 깨운하고 깔끔한 그런 맛이 일품이네요 ! 공영주차장 바로 앞이라 주차도 
편해요 (무료회차 1시간 30분) 또 먹고싶은 맛이에요 다음엔 배달로도 즐겨야겠어요 ㅎㅎ","봉담 맛집 추천입니다. 집 앞이라 자주 가요. 오픈 시간도 빨라서 아점으로 한가하게 먹기도 좋구요. 저녁시간에 알콜과 함께 더 맛있게 먹을수 있어서 좋았어요. 끓어오르는 중간에 잔
뜩 넣어주시는 마늘도 굿!! 사장님 번창하시고 평소처럼 또 자주 올께요!!!","매번 푸짐하고 맛있어요! 마늘 듬뿍 칼칼한데도 많이 맵진 않은지, 아이들도 곧잘 먹어서 좋아요?? 사장님이 유아식기도 내어주신답니다.",https://place.map.kakao.com/119221666#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
031 227 8892,207.52,445-893,경기도 화성시 봉담읍 동화리 484-1,경기도 화성시 봉담읍 동화새터길 66,18303.0,일품 양평해장국,한식,196130.4184,413076.3875,한식,https://m.place.naver.com/restaurant/1827069261,늦은퇴근후 맘편히 한뚝배기 하기 좋은곳이예요~ 영업시간이 새벽2시까지라고 명시되있어요~ㅎ 남사장님 좋으시더라구요~ 가끔 한뚝배기하러 갈께요^^,"늦은시간까지 영업해서 좋아요!! 맛은 말해 뭐해~~ 사장님도 엄청 친근하게 대해주셔서 더 맛있게, 든든하게 잘 먹고 왔어요 :)","맛있게 먹었습니다
 사장님 정말 친절하세요~^^","봉담IC 주변에서 양평해장국 찾아 먹기 힐들걸요? 제대로 된 걸 얘기하는 겁니다. 순대국집은 화성체육국민센터 근처로 검색해봐도 4-5군데 맞을겁니다. 맨날 저녁식사 검색한 사람이 저니깐요. 두서가 길었네요. 양평해장국 먹으려고 기아 **영업점 옆 가게 어거지로 다니고…그렇다고 거기 서비스,맛 나쁘진 않습니다. 근데 여기는 양평해장국 그대로니까요. 여기 맛있 어요. 그리고 사장님, 서빙하시는 분들 다 웃고 친절하시고 좋아요. 너무 친절하셔서 제가 부담되었다는 ㅎ 암튼 양평해장국에 진심인 사람입니다. 한번 들려보세요. 제 말니 거짖...","봉담 이사온지 얼마안되서 맛집리스트가 없었는데 오늘 생겼어요!! 내돈내산 봉담 또간집으로 추천합니다:)
특제 간장소스는 물론 기본 반찬까지 미쳤는데 말이 더 필요할까요?? 사장님이 엄청 친절하신건 덤!! 조만간 또 방문할게용??",https://place.map.kakao.com/1736217130#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
031  2924565,175.5,445-902,경기도 화성시 봉담읍 유리 172 외 2필지,"경기도 화성시 봉담읍 시청로 1393-5, 1층",18334.0,시골쭈꾸미,한식,194070.4847,408030.3338,한식,,,,,,,https://place.map.kakao.com/1130685326#comment,맛있게 매운맛! 감사합니다.. 해병대사 들렸다가 가는데 가격도 괜찮고 쭈꾸미가 쫄깃하니 맛있었어요,"1인 쭈꾸미볶음 8천원(공기밥 별도)에 된장찌개랑 계란찜까지 너무 푸짐하고 맛있음
매콤하니 굿",리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
031 293 5292,222.48,445-896,경기도 화성시 봉담읍 수영리 474,"경기도 화성시 봉담읍 수영로82번길 55-28, 1층",18295.0,채원,탕류(보신용),195428.6285,415452.8136,탕류(보신용),https://m.place.naver.com/restaurant/37766330,"동창모임에서 알게된 장소인데 그 이후론 가족들 모임에 즐겨 가요 가족하곤 늘 맛있고 고기 질도 좋아 오겹살만 먹고 왔는데 언니네가 와서 돼지갈비도 맛 보았죠 돼지갈비도 맛있더
라구요 양갈비는 조금 비싼 듯 해서 쩝 동창들과 먹은 것으루??ㅋㅋ 직원분들도 너무 친절하시고 좋아요 초벌도 직접 구워 주시구요^^","며칠전부터 양고기~ 양고기~ 노래하든 정씨 부자들^^~ 오늘 작정하고 채원가든을 가다!!! 항상 웃으시면서 반갑게 맞아주시는 사장님 내외분들~ ""사장님 마법의 가루 뿌려주세요""라고 하세요.단골만 뿌려준다는 마법의 가루를 오늘은 특별히 사진으로 남겨도 된다는 사장님의 말에 직접 구워주신 양갈비와 함께 사진으로 남길 수 밖에 없었다. 마법의 가루는 오래 묵힌 조선간장의 향이 나지만 마법의 가루를 뿌린 고기의 맛이 너무너무~. 직접 확인 추천!! 사장님 이렇게 주시면 양갈비를 못 먹어요 ㅠㅠ 올해만 5~6번 방문이다. 10개만 먹고 다...","오리로스, 백숙 둘다 맛있게 먹었습니다. 걸죽하고 약간의 한방냄새와 간이 잘됐습니다. 고기 부드럽고 누릉지죽 맛있습니다. 여름에 재방문해야겠습니다.",누룽지의구수함과 함께 진한 약재를 넣어 건강해 지는 느낌이에요,무엇보다 자리가 넓어 미리 강아지 데리고 간다고 하면 흔쾌히 가장자리에 준비해 주어요 편안히 먹고 올 수 있고 사장님이 직접 구워 주신 오겹살은 일품입니다 너무 맛있어요,https://place.map.kakao.com/27608891#comment,맛은 무난한데 다소 불친절했어요,"[눈].[코].[입]이 즐겁네요.맛있게 먹고갑니다.
번창하셔요
^^",불친절하고 맛도 별로예요.,"여기 진짜 장난 아닙니다. 꼭 가세요.
양고기 먹은거 사진을 못찍었는데 아주 미쳤어요
능이누룽지 백숙도 장난 아님
아 주차도 편함요---

여기서 먹고 2차로 근처에 바오밥 수목원&베이커리 카페 가면 그날 하루 일정은 끝입니다 ㅋㅋㅋ

강추여 강추~~~
더보기",리뷰 수가 부족합니다.
,99.0,445-893,"경기도 화성시 봉담읍 동화리 600-3 파크프라자 101호, 102호","경기도 화성시 봉담읍 동화길 93-12, 1층 101,102호 (파크프라자)",18302.0,60판왕뚜껑삼겹살,식육(숯불구이),196357.6322,412768.0853,식육(숯불구이),https://m.place.naver.com/restaurant/1049363726,"둘이 가서 2인분 먹기 미안한집.. 저녁에 술한잔 할수있는 봉담 택지의 유일한 고기집 첨 오픈했을 때 오고 딸과 세번째 방문인데 고기랑 서비스 그대로이고 푸짐한 야채랑 김치, 맛난 고
기와 소주3500원 남는게 없을것 같아요 번창했음 좋겠어요","배터지게 잘먹었어요^^
양 굿 맛 굿",고기질 좋구요. 구색(특히 파김치...)좋구요. 술마실분위기좋구요. 가격 좋구요(삼겹200g15000원소주3500원) 이 퀄리티를 이가격에 만나려면 타임머신타고 그 중에 제일 착한맛집을 찾아야 가능할것같습니다. 자주올것같습니다~ 늘 화이팅하시길!,"삼겹살, 콩나물,고사리, 숙주, 치즈, 떡, 두부, 새송이, 파 등 다양한 재료를 구워 먹는데 맛있어요.",배고픈참에 잘먹었습니다,https://place.map.kakao.com/2009469029#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
